ID,Start Time,End Time,# Observations
463,2020-03-11 10:56:37,2020-09-07 10:56:45,91
464,2020-03-11 10:56:37,2020-09-07 10:56:45,91
465,2020-03-13 17:25:07,2020-09-11 05:58:43,92
466,2020-03-16 10:56:39,2020-09-12 10:56:43,91
467,2020-03-19 17:24:18,2020-09-12 10:56:43,90
468,2020-03-19 17:24:18,2020-09-15 17:24:35,91
469,2020-03-22 05:50:18,2020-09-18 05:50:27,91
470,2020-03-25 17:25:07,2020-09-18 05:50:27,90
471,2020-03-25 17:25:07,2020-09-21 17:25:16,91
472,2020-03-28 05:49:35,2020-09-24 05:49:45,91
473,2020-03-31 17:24:18,2020-09-24 05:49:45,90
474,2020-03-31 17:24:18,2020-09-27 17:24:35,91
475,2020-04-03 05:50:18,2020-09-30 05:50:27,91
476,2020-04-06 17:25:07,2020-09-30 05:50:27,90
477,2020-04-06 17:25:07,2020-10-03 17:25:16,91
478,2020-04-10 10:56:39,2020-10-06 05:49:45,91
479,2020-04-10 10:56:39,2020-10-06 05:49:45,91
480,2020-04-12 17:24:18,2020-10-11 05:58:03,92
481,2020-04-15 10:56:37,2020-10-12 10:56:45,91
482,2020-04-18 17:25:08,2020-10-12 10:56:45,90
483,2020-04-18 17:25:08,2020-10-15 17:25:17,91
484,2020-04-21 05:49:37,2020-10-18 05:49:45,91
485,2020-04-24 17:24:19,2020-10-18 05:49:45,90
486,2020-04-24 17:24:19,2020-10-21 17:24:35,91
487,2020-04-27 05:50:19,2020-10-24 05:50:27,91
488,2020-04-30 17:25:08,2020-10-24 05:50:27,90
489,2020-04-30 17:25:08,2020-10-27 17:25:17,91
490,2020-05-03 05:49:37,2020-10-30 05:49:45,91
491,2020-05-06 17:24:19,2020-10-30 05:49:45,90
492,2020-05-06 17:24:19,2020-11-02 17:24:38,91
493,2020-05-10 10:56:45,2020-11-06 10:56:45,91
494,2020-05-10 10:56:45,2020-11-06 10:56:45,91
